res_id,res_respuesta,usr_correo,mus_id,preguntas_preg_id,encuesta_enc_cve
8562,0,lorenzopuente@example.org,977,2,1
8563,0,lorenzopuente@example.org,977,3,1
8564,2,lorenzopuente@example.org,977,4,1
8565,3,lorenzopuente@example.org,977,5,1
8566,5,ccandelaria@example.org,977,1,1
8567,0,ccandelaria@example.org,977,2,1
8568,0,ccandelaria@example.org,977,3,1
8569,3,ccandelaria@example.org,977,4,1
8570,3,ccandelaria@example.org,977,5,1
8571,5,ecalderon@example.net,977,1,1
8572,1,ecalderon@example.net,977,2,1
8573,1,ecalderon@example.net,977,3,1
8574,1,ecalderon@example.net,977,4,1
8575,3,ecalderon@example.net,977,5,1
8576,4,qapodaca@example.org,977,1,1
8577,1,qapodaca@example.org,977,2,1
8578,1,qapodaca@example.org,977,3,1
8579,2,qapodaca@example.org,977,4,1
8580,2,qapodaca@example.org,977,5,1
8581,5,valejandro@example.org,977,1,1
8582,1,valejandro@example.org,977,2,1
8583,1,valejandro@example.org,977,3,1
8584,1,valejandro@example.org,977,4,1
8585,1,valejandro@example.org,977,5,1
8586,4,esteban04@example.net,977,1,1
8587,1,esteban04@example.net,977,2,1
8588,1,esteban04@example.net,977,3,1
8589,1,esteban04@example.net,977,4,1
8590,3,esteban04@example.net,977,5,1
8591,5,granadoesparta@example.net,977,1,1
8592,0,granadoesparta@example.net,977,2,1
8593,1,granadoesparta@example.net,977,3,1
8594,4,granadoesparta@example.net,977,4,1
8595,3,granadoesparta@example.net,977,5,1
8596,5,del-rioabigail@example.org,977,1,1
8597,1,del-rioabigail@example.org,977,2,1
8598,0,del-rioabigail@example.org,977,3,1
8599,3,del-rioabigail@example.org,977,4,1
8600,2,del-rioabigail@example.org,977,5,1
8601,5,jgalarza@example.net,977,1,1
8602,1,jgalarza@example.net,977,2,1
8603,1,jgalarza@example.net,977,3,1
8604,4,jgalarza@example.net,977,4,1
8605,3,jgalarza@example.net,977,5,1
8606,5,qcolunga@example.com,977,1,1
8607,0,qcolunga@example.com,977,2,1
8608,0,qcolunga@example.com,977,3,1
8609,4,qcolunga@example.com,977,4,1
8610,1,qcolunga@example.com,977,5,1
8611,4,joaquinleon@example.net,977,1,1
8612,0,joaquinleon@example.net,977,2,1
8613,0,joaquinleon@example.net,977,3,1
8614,3,joaquinleon@example.net,977,4,1
8615,2,joaquinleon@example.net,977,5,1
8616,5,olivia36@example.org,977,1,1
8617,0,olivia36@example.org,977,2,1
8618,1,olivia36@example.org,977,3,1
8619,3,olivia36@example.org,977,4,1
8620,2,olivia36@example.org,977,5,1
8621,5,eloy78@example.net,977,1,1
8622,0,eloy78@example.net,977,2,1
8623,0,eloy78@example.net,977,3,1
8624,4,eloy78@example.net,977,4,1
8625,3,eloy78@example.net,977,5,1
8626,4,ivancasanova@example.com,977,1,1
8627,1,ivancasanova@example.com,977,2,1
8628,0,ivancasanova@example.com,977,3,1
8629,2,ivancasanova@example.com,977,4,1
8630,3,ivancasanova@example.com,977,5,1
8631,3,anel09@example.com,977,1,1
8632,1,anel09@example.com,977,2,1
8633,0,anel09@example.com,977,3,1
8634,4,anel09@example.com,977,4,1
8635,2,anel09@example.com,977,5,1
8636,4,caballerojulio@example.com,977,1,1
8637,1,caballerojulio@example.com,977,2,1
8638,0,caballerojulio@example.com,977,3,1
8639,2,caballerojulio@example.com,977,4,1
8640,1,caballerojulio@example.com,977,5,1
8641,4,rufinodelgadillo@example.com,977,1,1
8642,0,rufinodelgadillo@example.com,977,2,1
8643,0,rufinodelgadillo@example.com,977,3,1
8644,1,rufinodelgadillo@example.com,977,4,1
8645,3,rufinodelgadillo@example.com,977,5,1
8646,2,dulce55@example.com,977,1,1
8647,0,dulce55@example.com,977,2,1
8648,1,dulce55@example.com,977,3,1
8649,1,dulce55@example.com,977,4,1
8650,2,dulce55@example.com,977,5,1
8651,2,iglesiashoracio@example.net,977,1,1
8652,1,iglesiashoracio@example.net,977,2,1
8653,1,iglesiashoracio@example.net,977,3,1
8654,3,iglesiashoracio@example.net,977,4,1
8655,1,iglesiashoracio@example.net,977,5,1
8656,5,acordero@example.com,977,1,1
8657,1,acordero@example.com,977,2,1
8658,0,acordero@example.com,977,3,1
8659,2,acordero@example.com,977,4,1
8660,1,acordero@example.com,977,5,1
8661,5,sonia28@example.com,977,1,1
8662,1,sonia28@example.com,977,2,1
8663,0,sonia28@example.com,977,3,1
8664,1,sonia28@example.com,977,4,1
8665,3,sonia28@example.com,977,5,1
8666,2,fidel14@example.com,977,1,1
8667,0,fidel14@example.com,977,2,1
8668,1,fidel14@example.com,977,3,1
8669,3,fidel14@example.com,977,4,1
8670,3,fidel14@example.com,977,5,1
8671,3,rubyesparza@example.com,977,1,1
8672,0,rubyesparza@example.com,977,2,1
8673,1,rubyesparza@example.com,977,3,1
8674,3,rubyesparza@example.com,977,4,1
8675,3,rubyesparza@example.com,977,5,1
8676,3,javier96@example.org,977,1,1
8677,1,javier96@example.org,977,2,1
8678,1,javier96@example.org,977,3,1
8679,3,javier96@example.org,977,4,1
8680,2,javier96@example.org,977,5,1
8681,3,dgarza@example.com,977,1,1
8682,1,dgarza@example.com,977,2,1
8683,1,dgarza@example.com,977,3,1
8684,2,dgarza@example.com,977,4,1
8685,1,dgarza@example.com,977,5,1
8686,5,saldanasoledad@example.com,977,1,1
8687,0,saldanasoledad@example.com,977,2,1
8688,0,saldanasoledad@example.com,977,3,1
8689,4,saldanasoledad@example.com,977,4,1
8690,2,saldanasoledad@example.com,977,5,1
8691,3,gracielacordova@example.net,977,1,1
8692,0,gracielacordova@example.net,977,2,1
8693,1,gracielacordova@example.net,977,3,1
8694,3,gracielacordova@example.net,977,4,1
8695,1,gracielacordova@example.net,977,5,1
8696,4,ytorres@example.com,977,1,1
8697,0,ytorres@example.com,977,2,1
8698,1,ytorres@example.com,977,3,1
8699,3,ytorres@example.com,977,4,1
8700,1,ytorres@example.com,977,5,1
8701,5,rodolfo57@example.org,977,1,1
8702,1,rodolfo57@example.org,977,2,1
8703,0,rodolfo57@example.org,977,3,1
8704,4,rodolfo57@example.org,977,4,1
8705,1,rodolfo57@example.org,977,5,1
8706,5,avilaenrique@example.net,977,1,1
8707,1,avilaenrique@example.net,977,2,1
8708,0,avilaenrique@example.net,977,3,1
8709,3,avilaenrique@example.net,977,4,1
8710,1,avilaenrique@example.net,977,5,1
8711,5,genaro38@example.org,977,1,1
8712,0,genaro38@example.org,977,2,1
8713,0,genaro38@example.org,977,3,1
8714,4,genaro38@example.org,977,4,1
8715,3,genaro38@example.org,977,5,1
8716,2,camilonava@example.com,977,1,1
8717,0,camilonava@example.com,977,2,1
8718,1,camilonava@example.com,977,3,1
8719,4,camilonava@example.com,977,4,1
8720,1,camilonava@example.com,977,5,1
8721,4,maria-josepuga@example.com,977,1,1
8722,0,maria-josepuga@example.com,977,2,1
8723,0,maria-josepuga@example.com,977,3,1
8724,3,maria-josepuga@example.com,977,4,1
8725,1,maria-josepuga@example.com,977,5,1
8726,3,pcarvajal@example.net,977,1,1
8727,1,pcarvajal@example.net,977,2,1
8728,1,pcarvajal@example.net,977,3,1
8729,4,pcarvajal@example.net,977,4,1
8730,2,pcarvajal@example.net,977,5,1
8731,5,leonardochavarria@example.org,977,1,1
8732,1,leonardochavarria@example.org,977,2,1
8733,1,leonardochavarria@example.org,977,3,1
8734,2,leonardochavarria@example.org,977,4,1
8735,3,leonardochavarria@example.org,977,5,1
8736,4,jose-emilio94@example.org,977,1,1
8737,0,jose-emilio94@example.org,977,2,1
8738,1,jose-emilio94@example.org,977,3,1
8739,2,jose-emilio94@example.org,977,4,1
8740,3,jose-emilio94@example.org,977,5,1
8741,4,gsolorio@example.net,977,1,1
8742,1,gsolorio@example.net,977,2,1
8743,1,gsolorio@example.net,977,3,1
8744,2,gsolorio@example.net,977,4,1
8745,2,gsolorio@example.net,977,5,1
8746,5,madridserafin@example.net,977,1,1
8747,0,madridserafin@example.net,977,2,1
8748,1,madridserafin@example.net,977,3,1
8749,4,madridserafin@example.net,977,4,1
8750,1,madridserafin@example.net,977,5,1
8751,5,vmelgar@example.org,977,1,1
8752,1,vmelgar@example.org,977,2,1
8753,1,vmelgar@example.org,977,3,1
8754,4,vmelgar@example.org,977,4,1
8755,2,vmelgar@example.org,977,5,1
8756,3,ramosdaniela@example.org,977,1,1
8757,0,ramosdaniela@example.org,977,2,1
8758,0,ramosdaniela@example.org,977,3,1
8759,1,ramosdaniela@example.org,977,4,1
8760,2,ramosdaniela@example.org,977,5,1
8761,4,rosarioulloa@example.org,977,1,1
8762,0,rosarioulloa@example.org,977,2,1
8763,1,rosarioulloa@example.org,977,3,1
8764,3,rosarioulloa@example.org,977,4,1
8765,3,rosarioulloa@example.org,977,5,1
8766,3,luis-manuelpatino@example.net,977,1,1
8767,0,luis-manuelpatino@example.net,977,2,1
8768,1,luis-manuelpatino@example.net,977,3,1
8769,4,luis-manuelpatino@example.net,977,4,1
8770,2,luis-manuelpatino@example.net,977,5,1
8771,2,juan-carlos74@example.com,977,1,1
8772,1,juan-carlos74@example.com,977,2,1
8773,1,juan-carlos74@example.com,977,3,1
8774,2,juan-carlos74@example.com,977,4,1
8775,3,juan-carlos74@example.com,977,5,1
8776,2,lilia68@example.org,977,1,1
8777,1,lilia68@example.org,977,2,1
8778,1,lilia68@example.org,977,3,1
8779,3,lilia68@example.org,977,4,1
8780,3,lilia68@example.org,977,5,1
8781,3,xmeraz@example.net,977,1,1
8782,1,xmeraz@example.net,977,2,1
8783,0,xmeraz@example.net,977,3,1
8784,4,xmeraz@example.net,977,4,1
8785,3,xmeraz@example.net,977,5,1
8786,5,yzamora@example.org,977,1,1
8787,0,yzamora@example.org,977,2,1
8788,0,yzamora@example.org,977,3,1
8789,1,yzamora@example.org,977,4,1
8790,3,yzamora@example.org,977,5,1
8791,3,pinedaaldo@example.com,977,1,1
8792,1,pinedaaldo@example.com,977,2,1
8793,0,pinedaaldo@example.com,977,3,1
8794,3,pinedaaldo@example.com,977,4,1
8795,3,pinedaaldo@example.com,977,5,1
8796,3,gbriseno@example.net,977,1,1
8797,0,gbriseno@example.net,977,2,1
8798,0,gbriseno@example.net,977,3,1
8799,4,gbriseno@example.net,977,4,1
8800,1,gbriseno@example.net,977,5,1
8801,5,ttoro@example.com,977,1,1
8802,1,ttoro@example.com,977,2,1
8803,1,ttoro@example.com,977,3,1
8804,3,ttoro@example.com,977,4,1
8805,1,ttoro@example.com,977,5,1
8806,5,carrillodaniel@example.net,977,1,1
8807,0,carrillodaniel@example.net,977,2,1
8808,1,carrillodaniel@example.net,977,3,1
8809,2,carrillodaniel@example.net,977,4,1
8810,2,carrillodaniel@example.net,977,5,1
8811,5,frida66@example.net,977,1,1
8812,0,frida66@example.net,977,2,1
8813,0,frida66@example.net,977,3,1
8814,3,frida66@example.net,977,4,1
8815,1,frida66@example.net,977,5,1
8816,4,leonor86@example.com,977,1,1
8817,1,leonor86@example.com,977,2,1
8818,0,leonor86@example.com,977,3,1
8819,3,leonor86@example.com,977,4,1
8820,3,leonor86@example.com,977,5,1
8821,5,villegasvictor@example.org,977,1,1
8822,1,villegasvictor@example.org,977,2,1
8823,0,villegasvictor@example.org,977,3,1
8824,3,villegasvictor@example.org,977,4,1
8825,3,villegasvictor@example.org,977,5,1
8826,5,armando38@example.net,977,1,1
8827,0,armando38@example.net,977,2,1
8828,0,armando38@example.net,977,3,1
8829,1,armando38@example.net,977,4,1
8830,3,armando38@example.net,977,5,1
8831,2,omar70@example.com,977,1,1
8832,0,omar70@example.com,977,2,1
8833,0,omar70@example.com,977,3,1
8834,1,omar70@example.com,977,4,1
8835,1,omar70@example.com,977,5,1
8836,5,aangulo@example.com,977,1,1
8837,1,aangulo@example.com,977,2,1
8838,1,aangulo@example.com,977,3,1
8839,1,aangulo@example.com,977,4,1
8840,1,aangulo@example.com,977,5,1
8841,5,mgastelum@example.net,977,1,1
8842,1,mgastelum@example.net,977,2,1
8843,1,mgastelum@example.net,977,3,1
8844,4,mgastelum@example.net,977,4,1
8845,3,mgastelum@example.net,977,5,1
8846,2,lalonso@example.com,977,1,1
8847,1,lalonso@example.com,977,2,1
8848,1,lalonso@example.com,977,3,1
8849,4,lalonso@example.com,977,4,1
8850,3,lalonso@example.com,977,5,1
8851,2,holguinasuncion@example.com,977,1,1
8852,0,holguinasuncion@example.com,977,2,1
8853,0,holguinasuncion@example.com,977,3,1
8854,1,holguinasuncion@example.com,977,4,1
8855,2,holguinasuncion@example.com,977,5,1
8856,5,raquel03@example.org,977,1,1
8857,0,raquel03@example.org,977,2,1
8858,0,raquel03@example.org,977,3,1
8859,2,raquel03@example.org,977,4,1
8860,3,raquel03@example.org,977,5,1
8861,2,rodolfo82@example.org,977,1,1
8862,0,rodolfo82@example.org,977,2,1
8863,0,rodolfo82@example.org,977,3,1
8864,3,rodolfo82@example.org,977,4,1
8865,1,rodolfo82@example.org,977,5,1
8866,5,mariano37@example.com,977,1,1
8867,0,mariano37@example.com,977,2,1
8868,0,mariano37@example.com,977,3,1
8869,3,mariano37@example.com,977,4,1
8870,2,mariano37@example.com,977,5,1
8871,5,cesarbatista@example.net,977,1,1
8872,1,cesarbatista@example.net,977,2,1
8873,0,cesarbatista@example.net,977,3,1
8874,3,cesarbatista@example.net,977,4,1
8875,2,cesarbatista@example.net,977,5,1
8876,3,vergaraadalberto@example.org,977,1,1
8877,1,vergaraadalberto@example.org,977,2,1
8878,1,vergaraadalberto@example.org,977,3,1
8879,4,vergaraadalberto@example.org,977,4,1
8880,1,vergaraadalberto@example.org,977,5,1
8881,4,tsosa@example.net,977,1,1
8882,1,tsosa@example.net,977,2,1
8883,0,tsosa@example.net,977,3,1
8884,4,tsosa@example.net,977,4,1
8885,1,tsosa@example.net,977,5,1
8886,4,centenodiego@example.net,977,1,1
8887,0,centenodiego@example.net,977,2,1
8888,1,centenodiego@example.net,977,3,1
8889,3,centenodiego@example.net,977,4,1
8890,1,centenodiego@example.net,977,5,1
8891,4,emilia50@example.net,977,1,1
8892,1,emilia50@example.net,977,2,1
8893,1,emilia50@example.net,977,3,1
8894,2,emilia50@example.net,977,4,1
8895,3,emilia50@example.net,977,5,1
8896,2,mamador@example.com,977,1,1
8897,0,mamador@example.com,977,2,1
8898,1,mamador@example.com,977,3,1
8899,2,mamador@example.com,977,4,1
8900,1,mamador@example.com,977,5,1
8901,3,tomas41@example.net,977,1,1
8902,0,tomas41@example.net,977,2,1
8903,0,tomas41@example.net,977,3,1
8904,2,tomas41@example.net,977,4,1
8905,1,tomas41@example.net,977,5,1
8906,2,luis-manuel57@example.com,977,1,1
8907,0,luis-manuel57@example.com,977,2,1
8908,0,luis-manuel57@example.com,977,3,1
8909,2,luis-manuel57@example.com,977,4,1
8910,2,luis-manuel57@example.com,977,5,1
8911,2,karinaquesada@example.org,977,1,1
8912,1,karinaquesada@example.org,977,2,1
8913,0,karinaquesada@example.org,977,3,1
8914,3,karinaquesada@example.org,977,4,1
8915,3,karinaquesada@example.org,977,5,1
8916,3,luis-miguel95@example.org,977,1,1
8917,0,luis-miguel95@example.org,977,2,1
8918,1,luis-miguel95@example.org,977,3,1
8919,2,luis-miguel95@example.org,977,4,1
8920,3,luis-miguel95@example.org,977,5,1
8921,2,menapilar@example.net,977,1,1
8922,0,menapilar@example.net,977,2,1
8923,0,menapilar@example.net,977,3,1
8924,1,menapilar@example.net,977,4,1
8925,3,menapilar@example.net,977,5,1
8926,4,rebeca85@example.org,977,1,1
8927,0,rebeca85@example.org,977,2,1
8928,1,rebeca85@example.org,977,3,1
8929,2,rebeca85@example.org,977,4,1
8930,3,rebeca85@example.org,977,5,1
8931,4,itzelcepeda@example.net,977,1,1
8932,1,itzelcepeda@example.net,977,2,1
8933,0,itzelcepeda@example.net,977,3,1
8934,4,itzelcepeda@example.net,977,4,1
8935,2,itzelcepeda@example.net,977,5,1
8936,2,wjurado@example.com,977,1,1
8937,1,wjurado@example.com,977,2,1
8938,0,wjurado@example.com,977,3,1
8939,3,wjurado@example.com,977,4,1
8940,3,wjurado@example.com,977,5,1
8941,3,oalmonte@example.org,977,1,1
8942,1,oalmonte@example.org,977,2,1
8943,1,oalmonte@example.org,977,3,1
8944,4,oalmonte@example.org,977,4,1
8945,3,oalmonte@example.org,977,5,1
8946,3,pchavarria@example.com,977,1,1
8947,1,pchavarria@example.com,977,2,1
8948,1,pchavarria@example.com,977,3,1
8949,2,pchavarria@example.com,977,4,1
8950,1,pchavarria@example.com,977,5,1
8951,3,tvillagomez@example.net,977,1,1
8952,0,tvillagomez@example.net,977,2,1
8953,1,tvillagomez@example.net,977,3,1
8954,4,tvillagomez@example.net,977,4,1
8955,2,tvillagomez@example.net,977,5,1
8956,4,helenaestrada@example.com,977,1,1
8957,1,helenaestrada@example.com,977,2,1
8958,0,helenaestrada@example.com,977,3,1
8959,1,helenaestrada@example.com,977,4,1
8960,2,helenaestrada@example.com,977,5,1
8961,4,delia78@example.com,977,1,1
8962,1,delia78@example.com,977,2,1
8963,0,delia78@example.com,977,3,1
8964,4,delia78@example.com,977,4,1
8965,3,delia78@example.com,977,5,1
8966,2,isabelrosales@example.com,977,1,1
8967,1,isabelrosales@example.com,977,2,1
8968,1,isabelrosales@example.com,977,3,1
8969,2,isabelrosales@example.com,977,4,1
8970,2,isabelrosales@example.com,977,5,1
8971,4,ffonseca@example.net,977,1,1
8972,0,ffonseca@example.net,977,2,1
8973,1,ffonseca@example.net,977,3,1
8974,3,ffonseca@example.net,977,4,1
8975,3,ffonseca@example.net,977,5,1
8976,2,raulrosas@example.org,977,1,1
8977,1,raulrosas@example.org,977,2,1
8978,0,raulrosas@example.org,977,3,1
8979,3,raulrosas@example.org,977,4,1
8980,1,raulrosas@example.org,977,5,1
8981,4,psaldivar@example.com,977,1,1
8982,1,psaldivar@example.com,977,2,1
8983,1,psaldivar@example.com,977,3,1
8984,4,psaldivar@example.com,977,4,1
8985,3,psaldivar@example.com,977,5,1
8986,4,jose-mariacollado@example.net,977,1,1
8987,1,jose-mariacollado@example.net,977,2,1
8988,1,jose-mariacollado@example.net,977,3,1
8989,1,jose-mariacollado@example.net,977,4,1
8990,3,jose-mariacollado@example.net,977,5,1
8991,4,regaladomaximiliano@example.com,977,1,1
8992,1,regaladomaximiliano@example.com,977,2,1
8993,1,regaladomaximiliano@example.com,977,3,1
8994,3,regaladomaximiliano@example.com,977,4,1
8995,1,regaladomaximiliano@example.com,977,5,1
8996,5,luisaalcantar@example.com,977,1,1
8997,0,luisaalcantar@example.com,977,2,1
8998,0,luisaalcantar@example.com,977,3,1
8999,1,luisaalcantar@example.com,977,4,1
9000,1,luisaalcantar@example.com,977,5,1
9001,2,modesto43@example.org,403,1,1
9002,0,modesto43@example.org,403,2,1
9003,1,modesto43@example.org,403,3,1
9004,2,modesto43@example.org,403,4,1
9005,3,modesto43@example.org,403,5,1
9006,4,teresa91@example.org,403,1,1
9007,0,teresa91@example.org,403,2,1
9008,0,teresa91@example.org,403,3,1
9009,4,teresa91@example.org,403,4,1
9010,1,teresa91@example.org,403,5,1
9011,5,aracelide-leon@example.org,403,1,1
9012,0,aracelide-leon@example.org,403,2,1
9013,1,aracelide-leon@example.org,403,3,1
9014,3,aracelide-leon@example.org,403,4,1
9015,2,aracelide-leon@example.org,403,5,1
9016,5,oscarbetancourt@example.com,403,1,1
9017,0,oscarbetancourt@example.com,403,2,1
9018,0,oscarbetancourt@example.com,403,3,1
9019,2,oscarbetancourt@example.com,403,4,1
9020,1,oscarbetancourt@example.com,403,5,1
9021,3,normavillareal@example.net,403,1,1
9022,1,normavillareal@example.net,403,2,1
9023,1,normavillareal@example.net,403,3,1
9024,3,normavillareal@example.net,403,4,1
9025,3,normavillareal@example.net,403,5,1
9026,3,roybalestela@example.net,403,1,1
9027,0,roybalestela@example.net,403,2,1
9028,1,roybalestela@example.net,403,3,1
9029,2,roybalestela@example.net,403,4,1
9030,1,roybalestela@example.net,403,5,1
9031,3,ysamaniego@example.org,403,1,1
9032,0,ysamaniego@example.org,403,2,1
9033,1,ysamaniego@example.org,403,3,1
9034,1,ysamaniego@example.org,403,4,1
9035,3,ysamaniego@example.org,403,5,1
9036,4,adelaroybal@example.com,403,1,1
9037,0,adelaroybal@example.com,403,2,1
9038,1,adelaroybal@example.com,403,3,1
9039,4,adelaroybal@example.com,403,4,1
9040,1,adelaroybal@example.com,403,5,1
9041,3,gmadera@example.org,403,1,1
9042,1,gmadera@example.org,403,2,1
9043,1,gmadera@example.org,403,3,1
9044,4,gmadera@example.org,403,4,1
9045,2,gmadera@example.org,403,5,1
9046,3,irosas@example.com,403,1,1
9047,1,irosas@example.com,403,2,1
9048,1,irosas@example.com,403,3,1
9049,4,irosas@example.com,403,4,1
9050,3,irosas@example.com,403,5,1
9051,2,esther14@example.com,403,1,1
9052,1,esther14@example.com,403,2,1
9053,0,esther14@example.com,403,3,1
9054,2,esther14@example.com,403,4,1
9055,2,esther14@example.com,403,5,1
9056,3,paola60@example.org,403,1,1
9057,0,paola60@example.org,403,2,1
9058,1,paola60@example.org,403,3,1
9059,3,paola60@example.org,403,4,1
9060,1,paola60@example.org,403,5,1
9061,5,lorenzopuente@example.org,403,1,1
9062,1,lorenzopuente@example.org,403,2,1
9063,0,lorenzopuente@example.org,403,3,1
9064,2,lorenzopuente@example.org,403,4,1
9065,2,lorenzopuente@example.org,403,5,1
9066,3,ccandelaria@example.org,403,1,1
9067,0,ccandelaria@example.org,403,2,1
9068,0,ccandelaria@example.org,403,3,1
9069,2,ccandelaria@example.org,403,4,1
9070,3,ccandelaria@example.org,403,5,1
9071,4,ecalderon@example.net,403,1,1
9072,0,ecalderon@example.net,403,2,1
9073,1,ecalderon@example.net,403,3,1
9074,4,ecalderon@example.net,403,4,1
9075,3,ecalderon@example.net,403,5,1
9076,4,qapodaca@example.org,403,1,1
9077,0,qapodaca@example.org,403,2,1
9078,1,qapodaca@example.org,403,3,1
9079,3,qapodaca@example.org,403,4,1
9080,1,qapodaca@example.org,403,5,1
9081,2,valejandro@example.org,403,1,1
9082,0,valejandro@example.org,403,2,1
9083,1,valejandro@example.org,403,3,1
9084,1,valejandro@example.org,403,4,1
9085,3,valejandro@example.org,403,5,1
9086,5,esteban04@example.net,403,1,1
9087,1,esteban04@example.net,403,2,1
9088,1,esteban04@example.net,403,3,1
9089,1,esteban04@example.net,403,4,1
9090,1,esteban04@example.net,403,5,1
9091,2,granadoesparta@example.net,403,1,1
9092,0,granadoesparta@example.net,403,2,1
9093,1,granadoesparta@example.net,403,3,1
9094,3,granadoesparta@example.net,403,4,1
9095,1,granadoesparta@example.net,403,5,1
9096,2,del-rioabigail@example.org,403,1,1
9097,0,del-rioabigail@example.org,403,2,1
9098,0,del-rioabigail@example.org,403,3,1
9099,3,del-rioabigail@example.org,403,4,1
9100,3,del-rioabigail@example.org,403,5,1
9101,5,jgalarza@example.net,403,1,1
9102,1,jgalarza@example.net,403,2,1
9103,1,jgalarza@example.net,403,3,1
9104,3,jgalarza@example.net,403,4,1
9105,3,jgalarza@example.net,403,5,1
9106,2,qcolunga@example.com,403,1,1
9107,0,qcolunga@example.com,403,2,1
9108,0,qcolunga@example.com,403,3,1
9109,1,qcolunga@example.com,403,4,1
9110,2,qcolunga@example.com,403,5,1
9111,2,joaquinleon@example.net,403,1,1
9112,0,joaquinleon@example.net,403,2,1
9113,0,joaquinleon@example.net,403,3,1
9114,2,joaquinleon@example.net,403,4,1
9115,1,joaquinleon@example.net,403,5,1
9116,2,olivia36@example.org,403,1,1
9117,0,olivia36@example.org,403,2,1
9118,1,olivia36@example.org,403,3,1
9119,1,olivia36@example.org,403,4,1
9120,3,olivia36@example.org,403,5,1
9121,5,eloy78@example.net,403,1,1
9122,1,eloy78@example.net,403,2,1
9123,0,eloy78@example.net,403,3,1
9124,3,eloy78@example.net,403,4,1
9125,2,eloy78@example.net,403,5,1
9126,2,ivancasanova@example.com,403,1,1
9127,0,ivancasanova@example.com,403,2,1
9128,0,ivancasanova@example.com,403,3,1
9129,3,ivancasanova@example.com,403,4,1
9130,2,ivancasanova@example.com,403,5,1
9131,2,anel09@example.com,403,1,1
9132,1,anel09@example.com,403,2,1
9133,0,anel09@example.com,403,3,1
9134,3,anel09@example.com,403,4,1
9135,3,anel09@example.com,403,5,1
9136,3,caballerojulio@example.com,403,1,1
9137,0,caballerojulio@example.com,403,2,1
9138,1,caballerojulio@example.com,403,3,1
9139,3,caballerojulio@example.com,403,4,1
9140,1,caballerojulio@example.com,403,5,1
9141,4,rufinodelgadillo@example.com,403,1,1
9142,1,rufinodelgadillo@example.com,403,2,1
9143,0,rufinodelgadillo@example.com,403,3,1
9144,2,rufinodelgadillo@example.com,403,4,1
9145,1,rufinodelgadillo@example.com,403,5,1
9146,3,dulce55@example.com,403,1,1
9147,0,dulce55@example.com,403,2,1
9148,0,dulce55@example.com,403,3,1
9149,3,dulce55@example.com,403,4,1
9150,2,dulce55@example.com,403,5,1
9151,5,iglesiashoracio@example.net,403,1,1
9152,0,iglesiashoracio@example.net,403,2,1
9153,1,iglesiashoracio@example.net,403,3,1
9154,1,iglesiashoracio@example.net,403,4,1
9155,1,iglesiashoracio@example.net,403,5,1
9156,3,acordero@example.com,403,1,1
9157,0,acordero@example.com,403,2,1
9158,0,acordero@example.com,403,3,1
9159,3,acordero@example.com,403,4,1
9160,1,acordero@example.com,403,5,1
9161,4,sonia28@example.com,403,1,1
9162,1,sonia28@example.com,403,2,1
9163,0,sonia28@example.com,403,3,1
9164,1,sonia28@example.com,403,4,1
9165,3,sonia28@example.com,403,5,1
9166,4,fidel14@example.com,403,1,1
9167,1,fidel14@example.com,403,2,1
9168,1,fidel14@example.com,403,3,1
9169,4,fidel14@example.com,403,4,1
9170,1,fidel14@example.com,403,5,1
9171,5,rubyesparza@example.com,403,1,1
9172,0,rubyesparza@example.com,403,2,1
9173,0,rubyesparza@example.com,403,3,1
9174,2,rubyesparza@example.com,403,4,1
9175,1,rubyesparza@example.com,403,5,1
9176,2,javier96@example.org,403,1,1
9177,1,javier96@example.org,403,2,1
9178,1,javier96@example.org,403,3,1
9179,4,javier96@example.org,403,4,1
9180,3,javier96@example.org,403,5,1
9181,2,dgarza@example.com,403,1,1
9182,1,dgarza@example.com,403,2,1
9183,1,dgarza@example.com,403,3,1
9184,3,dgarza@example.com,403,4,1
9185,1,dgarza@example.com,403,5,1
9186,5,saldanasoledad@example.com,403,1,1
9187,1,saldanasoledad@example.com,403,2,1
9188,0,saldanasoledad@example.com,403,3,1
9189,2,saldanasoledad@example.com,403,4,1
9190,2,saldanasoledad@example.com,403,5,1
9191,3,gracielacordova@example.net,403,1,1
9192,0,gracielacordova@example.net,403,2,1
9193,1,gracielacordova@example.net,403,3,1
9194,1,gracielacordova@example.net,403,4,1
9195,3,gracielacordova@example.net,403,5,1
9196,3,ytorres@example.com,403,1,1
9197,1,ytorres@example.com,403,2,1
9198,0,ytorres@example.com,403,3,1
9199,2,ytorres@example.com,403,4,1
9200,2,ytorres@example.com,403,5,1
9201,5,rodolfo57@example.org,403,1,1
9202,1,rodolfo57@example.org,403,2,1
9203,0,rodolfo57@example.org,403,3,1
9204,3,rodolfo57@example.org,403,4,1
9205,3,rodolfo57@example.org,403,5,1
9206,4,avilaenrique@example.net,403,1,1
9207,0,avilaenrique@example.net,403,2,1
9208,0,avilaenrique@example.net,403,3,1
9209,2,avilaenrique@example.net,403,4,1
9210,3,avilaenrique@example.net,403,5,1
9211,4,genaro38@example.org,403,1,1
9212,0,genaro38@example.org,403,2,1
9213,0,genaro38@example.org,403,3,1
9214,1,genaro38@example.org,403,4,1
9215,1,genaro38@example.org,403,5,1
9216,2,camilonava@example.com,403,1,1
9217,1,camilonava@example.com,403,2,1
